mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9046495914459228,0.17109528504833818,0.005502462387084961,0.000950274977487466,0.7,0.0,0.03,6,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.748913757006327,-5.890256712171767,-18.034594436221653,-19.511798832151626,-20.90380895614624,-14.017874538739523,6.755253061462354,39
0.9315144538879394,0.21041636789467272,0.006409168243408203,0.0017432394691448165,0.7,0.0,0.03,6,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.77584482245975,-5.7901243601904975,-18.390862398147583,-19.685973903867932,-20.915305265850492,-14.11162215010325,6.847012598765453,106
0.43464274406433107,0.09464191515475814,0.003977727890014648,0.0008943070719567455,0.7,0.0,0.03,6,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.684542739126417,-5.778103416230944,-17.933053872320386,-19.63159944428338,-20.754953316582572,-13.95645055770874,6.775694052931054,12
0.47142701148986815,0.10214760146450814,0.0036998271942138674,0.000601241161062434,0.7,0.0,0.03,6,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.76703289826711,-5.769969210359785,-18.35189062807295,-19.645136546028986,-21.017266989813912,-14.110259254508549,6.862986569256439,105
0.7220392227172852,0.17179791495512844,0.005090141296386718,0.0010214321475629422,0.7,0.0,0.03,6,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.727967703607347,-5.841144327322642,-17.875588823954264,-19.698683230082192,-20.913018792470297,-14.011280575487348,6.786424921229921,36
0.733846378326416,0.08134384585161004,0.004904747009277344,0.0005865926993970268,0.7,0.0,0.03,6,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.797074658870697,-5.813576546510061,-18.34678599993388,-19.704985904693604,-21.059788646698,-14.14444235134125,6.862699521117129,125
1.2027956008911134,0.2431750780984088,0.005320024490356445,0.0007660044615765897,0.7,0.0,0.03,8,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-5.716845748159621,-5.8546623531977335,-18.176909057299294,-19.681161754396225,-20.6739343240526,-14.020702647421095,6.770798981752081,43
1.2218034267425537,0.1517903796963149,0.00522160530090332,0.0009500640602210636,0.7,0.0,0.03,8,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.8023694398668075,-5.880972152551015,-18.149943308300443,-19.784305483500162,-20.839820709228515,-14.09148221868939,6.790306056862961,86
1.8269105911254884,0.3600274191144285,0.0070019721984863285,0.00044383880248677517,0.7,0.0,0.03,8,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.730778906080458,-5.878580887847477,-18.162352935473123,-19.73681610743205,-20.750729240841334,-14.05185161553489,6.7842849179302025,59
1.9237297534942628,0.36651438095514943,0.006455373764038086,0.0005518349390802862,0.7,0.0,0.03,8,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.813724205493927,-5.890812301105923,-18.141595408651565,-19.80852904425727,-20.890631275177,-14.109058446937137,6.798340817475404,102
0.7342594146728516,0.13511462243812183,0.00420074462890625,0.00040099633222696315,0.7,0.0,0.03,8,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.73252455552419,-5.87432945171992,-17.984546293152704,-19.883626537322996,-20.787403781678943,-14.052486123879751,6.795975553321468,61
0.7859181880950927,0.13956297433340464,0.004504156112670898,0.000551514676650347,0.7,0.0,0.03,8,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.748527562353346,-5.85775433116489,-18.293469783994887,-19.735815211402045,-20.8625367058648,-14.099620718955993,6.822920334394208,94
1.1173306941986083,0.20315725466817006,0.006195259094238281,0.0008914728395603808,0.7,0.0,0.03,8,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.763097400665283,-5.900461361143324,-17.97117660045624,-19.90690171559652,-20.880978356467352,-14.084523086865744,6.80327809874171,80
1.1767521858215333,0.2064219366560347,0.006005573272705078,0.0008959354692480969,0.7,0.0,0.03,8,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.762320419947306,-5.8742403051588274,-18.255680870480006,-19.798689080344307,-20.945932320488822,-14.127372599283854,6.837950089162187,115
0.19087667465209962,0.02546187406257828,0.003315305709838867,0.0004261597111037914,0.7,0.0,0.05,4,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-5.844824102189806,-5.657769084771474,-18.25122465160158,-19.6056522570716,-21.063133959240382,-14.08452081097497,6.86218771707028,79
0.19092245101928712,0.02554273728964531,0.0030009269714355467,1.3266017668956333e-06,0.7,0.0,0.05,4,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.7283013587527805,-5.727566712167528,-17.901061664157442,-19.74186839527554,-20.94628524992201,-14.00901667605506,6.830694810347208,32
0.3101958751678467,0.04897651281325153,0.0031009674072265624,0.00020213141197241097,0.7,0.0,0.05,4,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.926361662016975,-5.742457802957959,-18.196486110687257,-19.709801969528197,-21.395674505233764,-14.194156410084833,6.900586803836004,156
